HMDB_ID,Name,MF,Exact_Mass,category
HMDB0114813,PA(15:0/14:1(9Z)),C32H61O8P,604.4104059,0
HMDB0114814,PA(15:0/18:0),C36H71O8P,662.4886562,0
HMDB0114815,"PA(15:0/18:2(9Z,12Z))",C36H67O8P,658.4573561,0
HMDB0114816,"PA(15:0/18:3(6Z,9Z,12Z))",C36H65O8P,656.4417061,0
HMDB0114818,"PA(15:0/18:4(6Z,9Z,12Z,15Z))",C36H63O8P,654.426056,0
HMDB0114819,PA(15:0/20:0),C38H75O8P,690.5199564,0
HMDB0114820,"PA(15:0/20:3(5Z,8Z,11Z))",C38H69O8P,684.4730062,0
HMDB0114821,"PA(15:0/20:4(5Z,8Z,11Z,14Z))",C38H67O8P,682.4573561,0
HMDB0114823,"PA(15:0/20:5(5Z,8Z,11Z,14Z,17Z))",C38H65O8P,680.4417061,0
HMDB0114824,PA(15:0/22:0),C40H79O8P,718.5512565,0
HMDB0114825,PA(15:0/22:1(13Z)),C40H77O8P,716.5356064,0
HMDB0114826,"PA(15:0/22:2(13Z,16Z))",C40H75O8P,714.5199564,0
HMDB0114827,"PA(15:0/22:4(7Z,10Z,13Z,16Z))",C40H71O8P,710.4886562,0
HMDB0114828,"PA(15:0/22:5(4Z,7Z,10Z,13Z,16Z))",C40H69O8P,708.4730062,0
HMDB0114830,"PA(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C40H67O8P,706.4573561,0
HMDB0114831,PA(15:0/24:0),C42H83O8P,746.5825566,0
HMDB0114832,PA(15:0/24:1(15Z)),C42H81O8P,744.5669066,0
HMDB0114834,PA(16:0/14:1(9Z)),C33H63O8P,618.426056,0
HMDB0114846,"PA(16:0/22:4(7Z,10Z,13Z,16Z))",C41H73O8P,724.5043063,0
HMDB0114847,"PA(16:0/22:5(4Z,7Z,10Z,13Z,16Z))",C41H71O8P,722.4886562,0
HMDB0114849,"PA(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C41H69O8P,720.4730062,0
HMDB0114850,PA(16:0/24:0),C43H85O8P,760.5982067,0
HMDB0114851,PA(16:0/24:1(15Z)),C43H83O8P,758.5825566,0
HMDB0114853,PA(16:1(9Z)/14:1(9Z)),C33H61O8P,616.4104059,0
HMDB0114854,PA(16:1(9Z)/15:0),C34H65O8P,632.4417061,0
HMDB0114866,"PA(16:1(9Z)/22:2(13Z,16Z))",C41H75O8P,726.5199564,0
HMDB0114870,"PA(16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C41H67O8P,718.4573561,0
HMDB0114872,PA(16:1(9Z)/24:1(15Z)),C43H81O8P,756.5669066,0
HMDB0114890,"PA(18:0/22:4(7Z,10Z,13Z,16Z))",C43H77O8P,752.5356064,0
HMDB0114891,"PA(18:0/22:5(4Z,7Z,10Z,13Z,16Z))",C43H75O8P,750.5199564,0
HMDB0114893,"PA(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C43H73O8P,748.5043063,0
HMDB0114894,PA(18:0/24:0),C45H89O8P,788.6295068,0
HMDB0114895,PA(18:0/24:1(15Z)),C45H87O8P,786.6138568,0
HMDB0114898,PA(18:1(11Z)/15:0),C36H69O8P,660.4730062,0
HMDB0114914,"PA(18:1(11Z)/22:2(13Z,16Z))",C43H79O8P,754.5512565,0
HMDB0114918,"PA(18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C43H71O8P,746.4886562,0
HMDB0114920,PA(18:1(11Z)/24:1(15Z)),C45H85O8P,784.5982067,0
HMDB0114970,"PA(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C43H69O8P,744.4730062,0
HMDB0114972,"PA(18:2(9Z,12Z)/24:1(15Z))",C45H83O8P,782.5825566,0
HMDB0114990,"PA(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C41H65O8P,716.4417061,0
HMDB0114997,"PA(18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C43H67O8P,742.4573561,0
HMDB0114999,"PA(18:3(6Z,9Z,12Z)/24:1(15Z))",C45H81O8P,780.5669066,0
HMDB0115038,"PA(18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z))",C39H61O8P,688.4104059,0
HMDB0115044,"PA(18:4(6Z,9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C41H63O8P,714.426056,0
HMDB0115051,"PA(18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C43H65O8P,740.4417061,0
HMDB0115053,"PA(18:4(6Z,9Z,12Z,15Z)/24:1(15Z))",C45H79O8P,778.5512565,0
HMDB0115057,PA(19:0/22:0),C44H87O8P,774.6138568,0
HMDB0115087,"PA(20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C45H77O8P,776.5356064,0
HMDB0115088,PA(20:0/24:0),C47H93O8P,816.660807,0
HMDB0115089,PA(20:0/24:1(15Z)),C47H91O8P,814.6451569,0
HMDB0115090,PA(20:0/8:0),C31H61O8P,592.4104059,0
HMDB0115093,PA(20:1(11Z)/15:0),C38H73O8P,688.5043063,0
HMDB0115115,"PA(20:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C45H75O8P,774.5199564,0
HMDB0115117,PA(20:1(11Z)/24:1(15Z)),C47H89O8P,812.6295068,0
HMDB0115140,"PA(20:3(5Z,8Z,11Z)/22:5(4Z,7Z,10Z,13Z,16Z))",C45H73O8P,772.5043063,0
HMDB0115142,"PA(20:3(5Z,8Z,11Z)/24:0)",C47H87O8P,810.6138568,0
HMDB0115143,"PA(20:3(5Z,8Z,11Z)/24:1(15Z))",C47H85O8P,808.5982067,0
HMDB0115166,"PA(20:4(5Z,8Z,11Z,14Z)/22:5(4Z,7Z,10Z,13Z,16Z))",C45H71O8P,770.4886562,0
HMDB0115168,"PA(20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C45H69O8P,768.4730062,0
HMDB0115170,"PA(20:4(5Z,8Z,11Z,14Z)/24:1(15Z))",C47H83O8P,806.5825566,0
HMDB0115221,"PA(20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C45H67O8P,766.4573561,0
HMDB0115223,"PA(20:5(5Z,8Z,11Z,14Z,17Z)/24:1(15Z))",C47H81O8P,804.5669066,0
HMDB0115235,PA(21:0/22:0),C46H91O8P,802.6451569,0
HMDB0115267,PA(22:0/24:0),C49H97O8P,844.6921071,0
HMDB0115268,PA(22:0/24:1(15Z)),C49H95O8P,842.676457,0
HMDB0115293,"PA(22:1(13Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C47H79O8P,802.5512565,0
HMDB0115295,PA(22:1(13Z)/24:1(15Z)),C49H93O8P,840.660807,0
HMDB0115320,"PA(22:2(13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C47H77O8P,800.5356064,0
HMDB0115322,"PA(22:2(13Z,16Z)/24:1(15Z))",C49H91O8P,838.6451569,0
HMDB0115344,"PA(22:4(7Z,10Z,13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z))",C47H75O8P,798.5199564,0
HMDB0115346,"PA(22:4(7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C47H73O8P,796.5043063,0
HMDB0115347,"PA(22:4(7Z,10Z,13Z,16Z)/24:0)",C49H89O8P,836.6295068,0
HMDB0115348,"PA(22:4(7Z,10Z,13Z,16Z)/24:1(15Z))",C49H87O8P,834.6138568,0
HMDB0115373,"PA(22:5(4Z,7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C47H71O8P,794.4886562,0
HMDB0115375,"PA(22:5(4Z,7Z,10Z,13Z,16Z)/24:1(15Z))",C49H85O8P,832.5982067,0
HMDB0115425,"PA(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C47H69O8P,792.4730062,0
HMDB0115427,"PA(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/24:1(15Z))",C49H83O8P,830.5825566,0
HMDB0115453,PA(24:0/24:0),C51H101O8P,872.7234072,0
HMDB0115454,PA(24:0/24:1(15Z)),C51H99O8P,870.7077571,0
HMDB0115481,PA(24:1(15Z)/24:1(15Z)),C51H97O8P,868.6921071,0
HMDB0115483,PA(8:0/12:0),C23H45O8P,480.2852054,0
HMDB0115484,PA(8:0/13:0),C24H47O8P,494.3008555,0
HMDB0115485,PA(8:0/14:0),C25H49O8P,508.3165055,0
HMDB0115487,PA(8:0/16:0),C27H53O8P,536.3478057,0
HMDB0115488,PA(8:0/17:0),C28H55O8P,550.3634557,0
HMDB0115489,PA(8:0/18:0),C29H57O8P,564.3791058,0
HMDB0115508,"PA(15:0/20:2(11Z,14Z))",C38H71O8P,686.4886562,0
HMDB0115591,"PA(22:1(13Z)/19:2(10Z,13Z))",C44H81O8P,768.5669066,0
HMDB0115633,PA(20:0/a-25:0),C48H95O8P,830.676457,0
HMDB0115667,PA(22:0/a-25:0),C50H99O8P,858.7077571,0
HMDB0115697,"PA(a-13:0/18:2(9Z,11Z))",C34H63O8P,630.426056,0
HMDB0115762,PA(a-25:0/a-25:0),C53H105O8P,900.7547073,0
HMDB0115774,PA(a-25:0/i-24:0),C52H103O8P,886.7390573,0
HMDB0115952,"CDP-DG(16:1(9Z)/18:2(9Z,12Z))",C46H79N3O15P2,975.4986429,0
HMDB0115953,"CDP-DG(16:1(9Z)/20:4(5Z,8Z,11Z,14Z))",C48H79N3O15P2,999.4986429,0
HMDB0115956,"CDP-DG(16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C50H79N3O15P2,1023.498643,0
HMDB0115957,"CDP-DG(18:0/22:5(4Z,7Z,10Z,13Z,16Z))",C52H87N3O15P2,1055.561243,0
HMDB0115976,"CDP-DG(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C52H81N3O15P2,1049.514293,0
HMDB0115999,"CDP-DG(20:4(5Z,8Z,11Z,14Z)/22:5(4Z,7Z,10Z,13Z,16Z))",C54H83N3O15P2,1075.529943,0
HMDB0116001,"CDP-DG(20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C54H81N3O15P2,1073.514293,0
HMDB0116017,"CDP-DG(22:5(4Z,7Z,10Z,13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z))",C56H85N3O15P2,1101.545593,0
HMDB0116019,"CDP-DG(22:5(4Z,7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C56H83N3O15P2,1099.529943,0
HMDB0116036,"CDP-DG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:2(11Z,14Z))",C54H85N3O15P2,1077.545593,0
HMDB0116043,"CDP-DG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C56H81N3O15P2,1097.514293,0
HMDB0116044,CDP-DG(a-13:0/a-13:0),C38H69N3O15P2,869.4203925,0
HMDB0116045,"CDP-DG(a-13:0/18:2(9Z,11Z))",C43H75N3O15P2,935.4673427,0
HMDB0116048,"CDP-DG(18:2(9Z,11Z)/a-15:0)",C45H79N3O15P2,963.4986429,0
HMDB0116049,"CDP-DG(18:2(9Z,11Z)/a-17:0)",C47H83N3O15P2,991.529943,0
HMDB0116050,"CDP-DG(18:2(9Z,11Z)/a-21:0)",C51H91N3O15P2,1047.592543,0
HMDB0116051,"CDP-DG(18:2(9Z,11Z)/a-25:0)",C55H99N3O15P2,1103.655143,0
HMDB0116052,"CDP-DG(18:2(9Z,11Z)/i-12:0)",C42H73N3O15P2,921.4516927,0
HMDB0116054,"CDP-DG(18:2(9Z,11Z)/i-14:0)",C44H77N3O15P2,949.4829928,0
HMDB0116059,"CDP-DG(18:2(9Z,11Z)/i-19:0)",C49H87N3O15P2,1019.561243,0
HMDB0116060,"CDP-DG(18:2(9Z,11Z)/i-20:0)",C50H89N3O15P2,1033.576893,0
HMDB0116062,"CDP-DG(18:2(9Z,11Z)/i-22:0)",C52H93N3O15P2,1061.608193,0
HMDB0116063,"CDP-DG(18:2(9Z,11Z)/i-24:0)",C54H97N3O15P2,1089.639493,0
HMDB0116064,CDP-DG(a-13:0/a-15:0),C40H73N3O15P2,897.4516927,0
HMDB0116065,CDP-DG(a-13:0/a-17:0),C42H77N3O15P2,925.4829928,0
HMDB0116067,CDP-DG(a-13:0/a-25:0),C50H93N3O15P2,1037.608193,0
HMDB0116068,CDP-DG(a-13:0/i-12:0),C37H67N3O15P2,855.4047425,0
HMDB0116070,CDP-DG(a-13:0/i-14:0),C39H71N3O15P2,883.4360426,0
HMDB0116072,CDP-DG(a-13:0/i-16:0),C41H75N3O15P2,911.4673427,0
HMDB0116074,CDP-DG(a-13:0/i-18:0),C43H79N3O15P2,939.4986429,0
HMDB0116076,CDP-DG(a-13:0/i-20:0),C45H83N3O15P2,967.529943,0
HMDB0116078,CDP-DG(a-13:0/i-22:0),C47H87N3O15P2,995.5612431,0
HMDB0116079,CDP-DG(a-13:0/i-24:0),C49H91N3O15P2,1023.592543,0
HMDB0116085,CDP-DG(a-15:0/a-25:0),C52H97N3O15P2,1065.639493,0
HMDB0116097,CDP-DG(a-15:0/i-24:0),C51H95N3O15P2,1051.623843,0
HMDB0116103,CDP-DG(a-17:0/a-25:0),C54H101N3O15P2,1093.670794,0
HMDB0116114,CDP-DG(a-17:0/i-24:0),C53H99N3O15P2,1079.655143,0
HMDB0116120,CDP-DG(a-21:0/a-25:0),C58H109N3O15P2,1149.733394,0
HMDB0116131,CDP-DG(a-21:0/i-22:0),C55H103N3O15P2,1107.686444,0
HMDB0116132,CDP-DG(a-21:0/i-24:0),C57H107N3O15P2,1135.717744,0
HMDB0116138,CDP-DG(a-25:0/a-25:0),C62H117N3O15P2,1205.795994,0
HMDB0116146,CDP-DG(a-25:0/i-19:0),C56H105N3O15P2,1121.702094,0
HMDB0116149,CDP-DG(a-25:0/i-22:0),C59H111N3O15P2,1163.749044,0
HMDB0116150,CDP-DG(a-25:0/i-24:0),C61H115N3O15P2,1191.780344,0
HMDB0116157,CDP-DG(i-12:0/i-12:0),C36H65N3O15P2,841.3890924,0
HMDB0116365,CDP-DG(i-24:0/i-24:0),C60H113N3O15P2,1177.764694,0
HMDB0116369,DG(11D3/11D3/0:0),C43H72O7,700.5278047,0
HMDB0116370,DG(11D3/11D5/0:0),C45H76O7,728.5591048,0
HMDB0116371,DG(11D3/11M3/0:0),C42H70O7,686.5121546,0
HMDB0116372,DG(11D3/11M5/0:0),C44H74O7,714.5434547,0
HMDB0116373,DG(11D3/13D5/0:0),C47H80O7,756.5904049,0
HMDB0116374,DG(11D3/13M5/0:0),C46H78O7,742.5747549,0
HMDB0116375,DG(11D3/9D3/0:0),C41H68O7,672.4965045,0
HMDB0116382,DG(11D5/13D5/0:0),C49H84O7,784.621705,0
HMDB0116383,DG(11D5/13M5/0:0),C48H82O7,770.606055,0
HMDB0116393,DG(11M3/9D3/0:0),C40H66O7,658.4808545,0
HMDB0116410,DG(13D5/13M5/0:0),C50H86O7,798.6373551,0
HMDB0116428,DG(9D3/9D3/0:0),C39H64O7,644.4652044,0
HMDB0116476,"PGP(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:2(11Z,14Z))",C48H80O13P2,926.5074166,0
HMDB0116477,"PGP(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:3(5Z,8Z,11Z))",C48H78O13P2,924.4917666,0
HMDB0116479,"PGP(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(8Z,11Z,14Z,17Z))",C48H76O13P2,922.4761165,0
HMDB0116480,"PGP(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C50H76O13P2,946.4761165,0
HMDB0116493,"PGP(22:5(4Z,7Z,10Z,13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z))",C50H80O13P2,950.5074166,0
HMDB0116495,"PGP(22:5(4Z,7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C50H78O13P2,948.4917666,0
HMDB0116512,PGP(a-13:0/a-13:0),C32H64O13P2,718.3822161,0
HMDB0116513,"PGP(a-13:0/18:2(9Z,11Z))",C37H70O13P2,784.4291663,0
HMDB0116514,PGP(a-13:0/a-15:0),C34H68O13P2,746.4135162,0
HMDB0116515,PGP(a-13:0/a-17:0),C36H72O13P2,774.4448164,0
HMDB0116517,PGP(a-13:0/a-25:0),C44H88O13P2,886.5700169,0
HMDB0116518,PGP(a-13:0/i-12:0),C31H62O13P2,704.3665661,0
HMDB0116520,PGP(a-13:0/i-14:0),C33H66O13P2,732.3978662,0
HMDB0116522,PGP(a-13:0/i-16:0),C35H70O13P2,760.4291663,0
HMDB0116524,PGP(a-13:0/i-18:0),C37H74O13P2,788.4604664,0
HMDB0116526,PGP(a-13:0/i-20:0),C39H78O13P2,816.4917666,0
HMDB0116528,PGP(a-13:0/i-22:0),C41H82O13P2,844.5230667,0
HMDB0116529,PGP(a-13:0/i-24:0),C43H86O13P2,872.5543668,0
HMDB0116530,"PGP(i-12:0/18:2(9Z,11Z))",C36H68O13P2,770.4135162,0
HMDB0116536,PGP(i-12:0/i-12:0),C30H60O13P2,690.350916,0
HMDB0116601,"PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:2(11Z,14Z))",C48H79O10P,846.5410857,0
HMDB0116602,"PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:3(5Z,8Z,11Z))",C48H77O10P,844.5254357,0
HMDB0116604,"PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(8Z,11Z,14Z,17Z))",C48H75O10P,842.5097856,0
HMDB0116605,"PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C50H75O10P,866.5097856,0
HMDB0116618,"PG(22:5(4Z,7Z,10Z,13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z))",C50H79O10P,870.5410857,0
HMDB0116620,"PG(22:5(4Z,7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C50H77O10P,868.5254357,0
HMDB0116636,PG(a-13:0/a-13:0),C32H63O10P,638.4158852,0
HMDB0116637,"PG(a-13:0/18:2(9Z,11Z))",C37H69O10P,704.4628354,0
HMDB0116638,PG(a-13:0/a-15:0),C34H67O10P,666.4471854,0
HMDB0116639,PG(a-13:0/a-17:0),C36H71O10P,694.4784855,0
HMDB0116641,PG(a-13:0/a-25:0),C44H87O10P,806.603686,0
HMDB0116642,PG(a-13:0/i-12:0),C31H61O10P,624.4002352,0
HMDB0116644,PG(a-13:0/i-14:0),C33H65O10P,652.4315353,0
HMDB0116646,PG(a-13:0/i-16:0),C35H69O10P,680.4628354,0
HMDB0116648,PG(a-13:0/i-18:0),C37H73O10P,708.4941355,0
HMDB0116650,PG(a-13:0/i-20:0),C39H77O10P,736.5254357,0
HMDB0116652,PG(a-13:0/i-22:0),C41H81O10P,764.5567358,0
HMDB0116653,PG(a-13:0/i-24:0),C43H85O10P,792.5880359,0
HMDB0116654,"PG(i-12:0/18:2(9Z,11Z))",C36H67O10P,690.4471854,0
HMDB0116660,PG(i-12:0/i-12:0),C30H59O10P,610.3845851,0
HMDB0116797,CL(8:0/8:0/8:0/8:0),C41H78O17P2,904.471425,0
HMDB0116798,CL(8:0/8:0/8:0/10:0),C43H82O17P2,932.5027252,0
HMDB0116799,CL(8:0/8:0/8:0/11:0),C44H84O17P2,946.5183752,0
HMDB0116800,CL(8:0/8:0/8:0/12:0),C45H86O17P2,960.5340253,0
HMDB0116802,CL(8:0/8:0/8:0/13:0),C46H88O17P2,974.5496754,0
HMDB0116805,CL(8:0/8:0/8:0/14:0),C47H90O17P2,988.5653254,0
HMDB0116807,CL(8:0/8:0/8:0/15:0),C48H92O17P2,1002.580975,0
HMDB0116810,CL(8:0/8:0/8:0/16:0),C49H94O17P2,1016.596626,0
HMDB0116812,CL(8:0/8:0/8:0/17:0),C50H96O17P2,1030.612276,0
HMDB0116815,CL(8:0/8:0/8:0/18:0),C51H98O17P2,1044.627926,0
HMDB0116817,"CL(8:0/8:0/8:0/18:2(9Z,11Z))",C51H94O17P2,1040.596626,0
HMDB0116818,CL(8:0/8:0/8:0/19:0),C52H100O17P2,1058.643576,0
HMDB0116820,CL(8:0/8:0/8:0/20:0),C53H102O17P2,1072.659226,0
HMDB0116822,CL(8:0/8:0/8:0/21:0),C54H104O17P2,1086.674876,0
HMDB0116825,CL(8:0/8:0/8:0/22:0),C55H106O17P2,1100.690526,0
HMDB0116827,CL(8:0/8:0/8:0/23:0),C56H108O17P2,1114.706176,0
HMDB0116851,"CL(8:0/8:0/10:0/18:2(9Z,11Z))",C53H98O17P2,1068.627926,0
HMDB0116884,"CL(8:0/8:0/11:0/18:2(9Z,11Z))",C54H100O17P2,1082.643576,0
HMDB0116916,"CL(8:0/8:0/12:0/18:2(9Z,11Z))",C55H102O17P2,1096.659226,0
HMDB0116977,"CL(8:0/8:0/13:0/18:2(9Z,11Z))",C56H104O17P2,1110.674876,0
HMDB0117061,"CL(8:0/8:0/14:0/18:2(9Z,11Z))",C57H106O17P2,1124.690526,0
HMDB0117112,"CL(8:0/8:0/15:0/18:2(9Z,11Z))",C58H108O17P2,1138.706176,0
HMDB0117181,"CL(8:0/8:0/16:0/18:2(9Z,11Z))",C59H110O17P2,1152.721826,0
HMDB0117222,"CL(8:0/8:0/17:0/18:2(9Z,11Z))",C60H112O17P2,1166.737476,0
HMDB0117276,"CL(8:0/8:0/18:0/18:2(9Z,11Z))",C61H114O17P2,1180.753126,0
HMDB0117307,"CL(8:0/8:0/18:2(9Z,11Z)/18:2(9Z,11Z))",C61H110O17P2,1176.721826,0
HMDB0117308,"CL(8:0/8:0/18:2(9Z,11Z)/19:0)",C62H116O17P2,1194.768776,0
HMDB0117902,"CL(8:0/10:0/18:2(9Z,11Z)/18:2(9Z,11Z))",C63H114O17P2,1204.753126,0
HMDB0118463,"CL(8:0/11:0/18:2(9Z,11Z)/18:2(9Z,11Z))",C64H116O17P2,1218.768776,0
HMDB0118991,"CL(8:0/12:0/18:2(9Z,11Z)/18:2(9Z,11Z))",C65H118O17P2,1232.784426,0
HMDB0119952,"CL(8:0/13:0/18:2(9Z,11Z)/18:2(9Z,11Z))",C66H120O17P2,1246.800076,0
HMDB0121171,"CL(8:0/14:0/18:2(9Z,11Z)/18:2(9Z,11Z))",C67H122O17P2,1260.815726,0
HMDB0121844,"CL(8:0/15:0/18:2(9Z,11Z)/18:2(9Z,11Z))",C68H124O17P2,1274.831377,0
HMDB0123884,"CL(8:0/18:2(9Z,11Z)/18:2(9Z,11Z)/18:2(9Z,11Z))",C71H126O17P2,1312.847027,0
HMDB0124738,"7-{3-[(6-carboxy-3,4,5-trihydroxyoxan-2-yl)oxy]-4,5-dihydroxyphenyl}-11-hydroxy-3-methyl-6-[(3,4,5-trihydroxy-6-{[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy]methyl}oxan-2-yl)oxy]-2<U+00A8>p<U+00A8>[<U+00A6><U+00A3><U+00A8><U+00B9><U+00A9><c8>,8-dioxatricyclo[7.3.1.0<U+00A6><U+00A3><U+00A8><U+00B9><U+00A8>e,<U+00A9>§ºg<U+00A9>§»<U+00A6>]trideca-1,3,5(13),6,9,11-hexaen-2-ylium",C36H40O22,824.2011229,0
HMDB0124741,"(2,6-dihydroxy-4-{7-methyl-11-oxo-4-[(3,4,5-trihydroxy-6-{[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy]methyl}oxan-2-yl)oxy]-2,8-dioxatricyclo[7.3.1.0<U+00A6><U+00A3><U+00A8><U+00B9><U+00A8>e,<U+00A9>§ºg<U+00A9>§»<U+00A6>]trideca-1(12),3,5(13),6,9-pentaen-3-yl}phenoxy)dihydroxyoxo-<U+00A8>p<U+00A8>[<U+00A6><U+00A3><U+00A8><U+00B9><U+00A8>f-sulfanylium",C30H32O19S,728.1258498,0
HMDB0124742,"6-({4,5-dihydroxy-2-methyl-6-[(3,4,5,6-tetrahydroxyoxan-2-yl)methoxy]oxan-3-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",C18H30O16,502.1533849,0
HMDB0124748,"7-{3-[(6-carboxy-3,4,5-trihydroxyoxan-2-yl)oxy]-4,5-dihydroxyphenyl}-6,11-dihydroxy-3-methyl-2<U+00A8>p<U+00A8>[<U+00A6><U+00A3><U+00A8><U+00B9><U+00A9><c8>,8-dioxatricyclo[7.3.1.0<U+00A6><U+00A3><U+00A8><U+00B9><U+00A8>e,<U+00A9>§ºg<U+00A9>§»<U+00A6>]trideca-1,3,5(13),6,9,11-hexaen-2-ylium",C24H20O13,516.0903907,0
HMDB0124751,"(2,6-dihydroxy-4-{4-hydroxy-7-methyl-11-oxo-2,8-dioxatricyclo[7.3.1.0<U+00A6><U+00A3><U+00A8><U+00B9><U+00A8>e,<U+00A9>§ºg<U+00A9>§»<U+00A6>]trideca-1(12),3,5(13),6,9-pentaen-3-yl}phenoxy)dihydroxyoxo-<U+00A8>p<U+00A8>[<U+00A6><U+00A3><U+00A8><U+00B9><U+00A8>f-sulfanylium",C18H12O10S,420.0151176,0
HMDB0124753,"7-{3-[(6-carboxy-3,4,5-trihydroxyoxan-2-yl)oxy]-4,5-dihydroxyphenyl}-11-hydroxy-3-methyl-6-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-2<U+00A8>p<U+00A8>[<U+00A6><U+00A3><U+00A8><U+00B9><U+00A9><c8>,8-dioxatricyclo[7.3.1.0<U+00A6><U+00A3><U+00A8><U+00B9><U+00A8>e,<U+00A9>§ºg<U+00A9>§»<U+00A6>]trideca-1,3,5(13),6,9,11-hexaen-2-ylium",C30H30O18,678.1432141,0
HMDB0124756,"[2,6-dihydroxy-4-(7-methyl-11-oxo-4-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-2,8-dioxatricyclo[7.3.1.0<U+00A6><U+00A3><U+00A8><U+00B9><U+00A8>e,<U+00A9>§ºg<U+00A9>§»<U+00A6>]trideca-1(12),3,5(13),6,9-pentaen-3-yl)phenoxy]dihydroxyoxo-<U+00A8>p<U+00A8>[<U+00A6><U+00A3><U+00A8><U+00B9><U+00A8>f-sulfanylium",C24H22O15S,582.067941,0
HMDB0124757,"7-{3-[(6-carboxy-3,4,5-trihydroxyoxan-2-yl)oxy]-4,5-dihydroxyphenyl}-6,11-dihydroxy-3-(hydroxymethyl)-2<U+00A8>p<U+00A8>[<U+00A6><U+00A3><U+00A8><U+00B9><U+00A9><c8>,8-dioxatricyclo[7.3.1.0<U+00A6><U+00A3><U+00A8><U+00B9><U+00A8>e,<U+00A9>§ºg<U+00A9>§»<U+00A6>]trideca-1,3,5(13),6,9,11-hexaen-2-ylium",C24H20O14,532.0853053,0
HMDB0124760,"{2,6-dihydroxy-4-[4-hydroxy-7-(hydroxymethyl)-11-oxo-2,8-dioxatricyclo[7.3.1.0<U+00A6><U+00A3><U+00A8><U+00B9><U+00A8>e,<U+00A9>§ºg<U+00A9>§»<U+00A6>]trideca-1(12),3,5(13),6,9-pentaen-3-yl]phenoxy}dihydroxyoxo-<U+00A8>p<U+00A8>[<U+00A6><U+00A3><U+00A8><U+00B9><U+00A8>f-sulfanylium",C18H12O11S,436.0100322,0
